Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Mercedes-Benz,sprinter,89 999 PLN,Chełmno,Kujawsko-pomorskie,Niski przebieg,2003,2 195 cm3,109 500 km
Citroën,Berlingo,196 677 PLN,Łódź,Łódzkie,2023,5 km,2023,Elektryczny
Peugeot,"Boxer L3H3 *69999zł NETTO* 2,0 HDi/163KM",86 098 PLN,Goślinowo,Wielkopolskie,2018,156 000 km,Diesel,1 997 cm3
Renault,Master Nordic Line,79 000 EUR,Szwecja,Zachodniopomorskie,2022,5 km,2022,Diesel
Renault,Wywrotka Tylnozsypowa,188 805 PLN,Liszki,Małopolskie,2022,1 km,2022,Diesel
Iveco,35c15,15 000 PLN,Chrzanów,Małopolskie,2016,125 000 km,2016,Diesel
Renault,MASTER NOWY PLANDEKA 10 PALET WEBASTO KLIMATYZACJA TEMPOMAT LEDY ASO GWARANCJA PRODUCENTA 165KM [ 347167 ],226 197 PLN,Wałbrzych,Dolnośląskie,2023,16 km,Diesel,2 300 cm3
Renault,Trafic,147 477 PLN,Zabrze,Śląskie,2023,10 km,Diesel,1 997 cm3
Iveco,Kontener,60 000 PLN,Łódź,Łódzkie,2012,323 268 km,Diesel,2 998 cm3
Renault,Express Van,94 464 PLN,Zabrze,Śląskie,2022,10 km,Diesel,1 461 cm3
Ford,Transit,78 000 PLN,Sosnowiec,Śląskie,2017,185 000 km,Diesel,1 995 cm3
Volkswagen,TRANSPORTER  2011,26 600 PLN,Głogoczów,Małopolskie,2011,136 000 km,Diesel,2 000 cm3
Opel,COMBO - D - VAN L2H1 Maxi Long,43 050 PLN,Bilcza,Świętokrzyskie,2018,233 000 km,Diesel,1 598 cm3
Opel,VIVARO,24 900 PLN,Przasnysz,Mazowieckie,2009,207 000 km,Diesel,1 995 cm3
Iveco,DAILY 35S18 Laweta Pomoc Drogowa POLMAR Tylna Sypialka SPOJKAR Wzmacniany 40 Tys Km KONTRAKT SERWISOWY Stan Fabrycznie NOWY,206 600 PLN,Daleszyce,Świętokrzyskie,2022,41 228 km,Diesel,2 998 cm3
Ford,Connect Van 210 L2,135 297 PLN,Jelonek,Wielkopolskie,2023,6 km,Diesel,1 498 cm3
Renault,Master,128 300 PLN,Warszawa,Mazowieckie,2023,11 km,Diesel,2 299 cm3
Nissan,Townstar,204 027 PLN,Łódź,Łódzkie,2023,1 km,2023,Elektryczny
Fiat,Doblo,83 517 PLN,Piekary Śląskie,Śląskie,2022,37 779 km,Diesel,1 598 cm3
Mercedes-Benz,Sprinter 316 CDI Mroźnia -32*C Blaszak Furgon Chłodnia Izoterma Agregat Thermo King V300 MAX AUTOIZOLACJA Stan Jak NOWY,109 999 PLN,Daleszyce,Świętokrzyskie,2016,184 228 km,Diesel,2 143 cm3
Mercedes-Benz,"Sprinter 317 CDI Skrzynia 4,3 x 2,1",235 176 PLN,Poznań,Wielkopolskie,2023,2 km,Diesel,1 950 cm3
Renault,TRAFIC 16 DCI 120KM L1H1 2 x WEBASTO podwójne drzwi rozsuwane,49 077 PLN,Radom,Mazowieckie,2016,196 000 km,Diesel,1 600 cm3
Citroën,Jumper,151 905 PLN,Zabrze,Śląskie,2023,1 km,Diesel,2 200 cm3
Citroën,Jumper,139 838 PLN,Zabrze,Śląskie,2023,1 km,Diesel,2 179 cm3
Volkswagen,T6.1 autolaweta,288 435 PLN,Grudziądz,Kujawsko-pomorskie,2023,1 km,Diesel,1 998 cm3
Fiat,MAXI OD RĘKI! BOGATA WERSJA!!,207 747 PLN,Wrocław,Dolnośląskie,2023,1 km,Diesel,2 184 cm3
Fiat,Ducato,193 602 PLN,Białystok,Podlaskie,2021,105 km,2021,Elektryczny
Mobilvetta K-Yacht Tekno Line I90 - 160KM Automat ALKO,,641 900 PLN,Dzierżoniów,Dolnośląskie,2023,1 km,2023,Diesel
Citroën,jumper,20 900 PLN,Pietrzykowice,Śląskie,2007,184 913 km,Diesel,2 198 cm3
Mercedes-Benz,Sprinter 312,19 999 PLN,Szczecinek,Zachodniopomorskie,1995,210 000 km,1995,Diesel
Fiat,Ducato,36 777 PLN,Trzemeszno,Wielkopolskie,2010,200 253 km,Diesel,2 287 cm3
Ford,Transit Wywrotka,55 227 PLN,Trzemeszno,Wielkopolskie,2011,232 456 km,Diesel,2 402 cm3
Volkswagen,Caddy,19 495 PLN,Przeźmierowo,Wielkopolskie,2007,380 000 km,Diesel,1 896 cm3
Renault,"Master, Spojtrak, 8ep, nowa plandeka, 1 WŁ, super stan",50 430 PLN,Węgrzce,Małopolskie,2017,562 068 km,Diesel,2 299 cm3
Fiat,Dukato Doka,13 990 PLN,Miedziana Góra,Świętokrzyskie,2006,322 286 km,Diesel,2 286 cm3
Fiat,DUCATO,59 900 PLN,Kraków,Małopolskie,2018,317 569 km,Diesel,2 299 cm3
Volkswagen,Transporter,159 777 PLN,Słupca,Wielkopolskie,2021,20 000 km,Diesel,1 968 cm3
Volkswagen,Crafter,25 900 PLN,Słupca,Wielkopolskie,2011,796 000 km,Diesel,2 461 cm3
Opel,Movano,145 900 PLN,Słupca,Wielkopolskie,2020,7 000 km,Diesel,2 300 cm3
Ford,Transit,135 177 PLN,Słupca,Wielkopolskie,2021,63 000 km,Diesel,1 998 cm3
Fiat,Ducato Maxi  Chłodnia,262 638 PLN,Lublin,Lubelskie,2023,1 km,Diesel,2 200 cm3
Opel,vivaro-e,264 327 PLN,Wrocław,Dolnośląskie,2023,6 km,2023,Elektryczny
Renault,"Master 8ep, Z GWARANCJĄ PRACY!",104 550 PLN,Węgrzce,Małopolskie,2020,335 189 km,Diesel,2 299 cm3
Ford,Transit Connect,78 200 PLN,Poczesna,Śląskie,2019,96 500 km,Diesel,1 499 cm3
Fiat,DUCATO PLANDEKA 10 PALET KLIMATYZACJA ASO 150KM [ J31700 ],130 257 PLN,Wałbrzych,Dolnośląskie,2018,123 800 km,Diesel,2 300 cm3
Opel,Movano,196 677 PLN,Zduńska Wola,Łódzkie,2021,20 km,Diesel,2 299 cm3
Renault,kangoo,14 760 PLN,Morąg,Warmińsko-mazurskie,2011,344 213 km,2011,Diesel
MAN,KNAUS VAN WAVE  640 MEG VANSATION,92 900 EUR,Wrocław,Dolnośląskie,2023,5 km,Diesel,1 968 cm3
Mercedes-Benz,Sprinter,258 229 PLN,Wrocław,Dolnośląskie,2023,3 km,Diesel,1 950 cm3
Ford,transit connect,32 900 PLN,Turek,Wielkopolskie,2016,120 000 km,Diesel,120 cm3
Ford,TRANSIT CONNECT,24 900 PLN,Buczkowice,Śląskie,2014,154 000 km,Diesel,1 560 cm3
Volkswagen,CADDY,29 999 PLN,Gdańsk,Pomorskie,2015,200 000 km,Benzyna+CNG,1 984 cm3
Fiat,Fiorino,11 685 PLN,Górzno,Mazowieckie,2013,354 950 km,Benzyna+LPG,1 360 cm3
Peugeot,Partner,41 205 PLN,Białystok,Podlaskie,2017,140 000 km,Diesel,1 560 cm3
Peugeot,Boxer,92 250 PLN,Kalisz,Wielkopolskie,2018,308 746 km,Diesel,1 997 cm3
Ford,Transit Courier Van,91 999 PLN,Sosnowiec,Śląskie,2023,1 km,Benzyna,998 cm3
Ford,TRANSIT,19 999 PLN,Brzozów Stary,Mazowieckie,2012,450 000 km,Diesel,2 200 cm3
Volkswagen,Crafter Maxi Brygadówka,59 900 PLN,Bydgoszcz,Kujawsko-pomorskie,2015,249 200 km,Diesel,1 968 cm3
Fiat,Ducato,20 990 PLN,Miedziana Góra,Świętokrzyskie,2012,143 557 km,Diesel,1 956 cm3
Toyota,Proace,49 800 PLN,Kraków,Małopolskie,2016,290 000 km,Diesel,1 997 cm3
Renault,Master,35 900 PLN,Włocławek,Kujawsko-pomorskie,2017,300 000 km,Diesel,2 299 cm3
Mercedes-Benz,Sprinter 319 CDi,91 020 PLN,Lublin,Lubelskie,2014,374 100 km,Diesel,2 987 cm3
Iveco,"Daily 50C18 HiMatic Kontener+Winda 1tona! 8 Palet, Krajowy!",189 900 PLN,Daleszyce,Świętokrzyskie,2021,99 000 km,Diesel,3 000 cm3
Renault,Master,239 727 PLN,Siechnice,Dolnośląskie,2023,1 km,Diesel,2 298 cm3
Ford,Transit Connect,19 900 PLN,Włocławek,Kujawsko-pomorskie,2014,130 000 km,Diesel,1 498 cm3
Fiat,Ducato,92 004 PLN,Kraków,Małopolskie,2018,222 000 km,Diesel,2 287 cm3
Renault,Master,54 800 PLN,Kraków,Małopolskie,2012,217 000 km,Diesel,2 299 cm3
Opel,Combo Cargo XL L2H1 Długi 3-os furgon,102 900 PLN,Wrocław,Dolnośląskie,2022,1 km,Benzyna,1 199 cm3
Ford,TRANSIT CUSTOM*L2H1​*LONG​*DOKA​*6-OSOB.​*KLIMA​*TEMPOMAT​*KAMERA​*HAK​*6,67 900 PLN,Rybnik,Śląskie,2017,172 722 km,Diesel,1 997 cm3
Renault,"Traffic Blaszak Furgon Maxi Long Salon PL, Jeden Właściciel",48 500 PLN,Bralin,Wielkopolskie,2016,185 691 km,Diesel,1 600 cm3
Citroën,JUMPER,54 900 PLN,Morzyczyn,Zachodniopomorskie,2014,276 000 km,Diesel,2 200 cm3
Ford,Transit Courier,90 749 PLN,Rybnik,Śląskie,2023,4 km,Benzyna,999 cm3
Fiat,ducato,110 577 PLN,Sosnowiec,Śląskie,2020,150 755 km,Diesel,2 287 cm3
Mercedes-Benz,Sprinter Autobus,109 470 PLN,Świnoujście,Zachodniopomorskie,2012,999 999 km,Diesel,2 987 cm3
Iveco,Daily,21 900 PLN,Tomaszów Mazowiecki,Łódzkie,2014,271 349 km,Diesel,2 287 cm3
Volkswagen,kamper Camper T6  Mercus kamping,195 570 PLN,Andrychów,Małopolskie,2018,119 000 km,Diesel,2 000 cm3
Iveco,35s16,62 900 PLN,Dębno,Zachodniopomorskie,2017,293 000 km,Diesel,2 300 cm3
Peugeot,Boxer Laweta/ pomoc drogowa OKAZJA,192 987 PLN,Łódź,Łódzkie,2022,1 km,Diesel,2 200 cm3
Fiat,DUCATO PLANDEKA WINDA 8 PALET WEBASTO KLIMATYZACJA ASO 130KM [ L00546 ],126 567 PLN,Wałbrzych,Dolnośląskie,2020,232 700 km,Diesel,2 300 cm3
Peugeot,Bipper,9 500 PLN,Frysztak,Podkarpackie,2010,300 000 km,Benzyna,1 400 cm3
Peugeot,Boxer,19 950 PLN,Ryczówek,Małopolskie,2007,200 000 km,Diesel,2 200 cm3
Peugeot,"BOXER 2,2 HDI 130 KONNA DOKA BRYGADÓWKA 7 OSOBOWA 201T/KM PRZEBIEGU GWARANCJA",65 000 PLN,Bralin,Wielkopolskie,2015,201 111 km,Diesel,2 200 cm3
Volkswagen,"Caddy Cargo 2,0 l TDI EU6 SCR 75 kW",117 000 PLN,Kraków,Małopolskie,2022,6 230 km,Diesel,1 968 cm3
Mercedes-Benz,Vito,22 900 PLN,Morzyczyn,Zachodniopomorskie,2006,321 000 km,Diesel,2 987 cm3
Iveco,Daily,115 000 PLN,Zaręby Kościelne,Mazowieckie,2018,210 000 km,Diesel,2 998 cm3
Fiat,Doblo,36 285 PLN,Gąsocin,Mazowieckie,2014,78 062 km,Diesel,1 300 cm3
Renault,Kangoo,24 800 PLN,Płock,Mazowieckie,2011,184 000 km,Diesel,1 461 cm3
Volkswagen,CRAFTER,48 000 PLN,Proszowice,Małopolskie,2020,121 000 km,Diesel,1 968 cm3
Fiat,"Doblo Maxi Long Chłodnia/Mroźnia Grau Carrier Salon PL, Jeden Właściciel",54 500 PLN,Bralin,Wielkopolskie,2018,256 152 km,Diesel,1 600 cm3
Opel,MOVANO,49 938 PLN,Lubcza,Kujawsko-pomorskie,2018,424 645 km,Diesel,2 299 cm3
Mercedes-Benz,416,48 999 PLN,Guzów,Mazowieckie,Niski przebieg,2002,2 700 cm3,98 456 km
Volkswagen,t4 transporter,15 999 PLN,Stargard Szczeciński,Zachodniopomorskie,2003,403 000 km,Diesel,2 461 cm3
Mercedes-Benz,Sprinter,34 900 PLN,Białobrzegi,Mazowieckie,2007,213 777 km,Diesel,2 200 cm3
Peugeot,PARTNER,29 500 PLN,Sokołów Podlaski,Mazowieckie,2016,239 000 km,Diesel,1 560 cm3
MAN,ETGE 3.140 4X2F SB,287 820 PLN,Nadarzyn,Mazowieckie,2022,10 km,2022,Elektryczny
Iveco,35S15 (27068),122 877 PLN,Buk,Wielkopolskie,2019,260 013 km,Diesel,2 998 cm3
Nissan,Cabstar,37 999 PLN,Pruszcz Gdański,Pomorskie,2012,329 000 km,Diesel,2 488 cm3
Renault,Master,39 999 PLN,Pruszcz Gdański,Pomorskie,2011,327 000 km,Diesel,2 299 cm3
Renault,Master,29 999 PLN,Pruszcz Gdański,Pomorskie,2010,398 000 km,Diesel,2 299 cm3
Nissan,Cabstar,23 999 PLN,Pruszcz Gdański,Pomorskie,2005,466 000 km,Diesel,2 953 cm3
Fiat,Scudo Brygadowy 6 osobowy,170 847 PLN,Katowice,Śląskie,2023,1 km,2023,Diesel
Fiat,Fiorino,89 790 PLN,Zielona Góra,Lubuskie,2023,3 km,2023,Diesel
Renault,Master L3H3,29 500 PLN,Przybradz,Małopolskie,2012,362 623 km,2012,Diesel
Opel,Movano,44 000 PLN,Biała Podlaska,Lubelskie,2017,480 638 km,Diesel,2 299 cm3
Mercedes-Benz,Sprinter,69 987 PLN,Grudziądz,Kujawsko-pomorskie,2015,440 000 km,Diesel,2 200 cm3
Nissan,Cabstar NT400,48 999 PLN,Pruszcz Gdański,Pomorskie,2014,336 000 km,Diesel,2 488 cm3
Toyota,PROACE CITY,144 525 PLN,Wałbrzych,Dolnośląskie,2023,1 km,Diesel,1 500 cm3
Iveco,DAILY 35S18 BUSINESS NOWY PLANDEKA 10 PALET WEBASTO KLIMATYZACJA TEMPOMAT ASO GWARANCJA 180KM [ 518298 ],265 557 PLN,Wałbrzych,Dolnośląskie,2023,1 km,Diesel,3 000 cm3
Ford,transit-courier,47 213 PLN,Gdańsk,Pomorskie,2018,167 800 km,Diesel,1 498 cm3
Renault,Master,95 817 PLN,Wągrowiec,Wielkopolskie,2020,70 000 km,Diesel,2 299 cm3
Iveco,35C16 (26474),142 680 PLN,Buk,Wielkopolskie,2018,167 608 km,Diesel,2 300 cm3
Mercedes-Benz,Sprinter,64 575 PLN,Grudziądz,Kujawsko-pomorskie,2014,474 000 km,Diesel,2 200 cm3
Dethleffs,PULSE CLASSIC 90 T7051 DBL,509 900 PLN,Kutno,Łódzkie,2023,1 km,Diesel,2 200 cm3
Renault,Trafic,65 900 PLN,Słupca,Wielkopolskie,2017,61 000 km,Diesel,1 598 cm3
Renault,MASTER L4H2 RWD-SGL,176 997 PLN,Koszalin,Zachodniopomorskie,2023,9 km,Diesel,2 299 cm3
Opel,MOVANO,54 000 PLN,Sierakowice,Pomorskie,2016,375 197 km,Diesel,2 299 cm3
Volkswagen,Transporter,56 900 PLN,Myszyniec,Mazowieckie,2016,225 000 km,Diesel,1 968 cm3
Peugeot,Partner,44 280 PLN,Skwierzyna,Lubuskie,2017,141 130 km,Diesel,1 560 cm3
Mercedes-Benz,Sprinter,43 050 PLN,Grudziądz,Kujawsko-pomorskie,2013,482 711 km,Diesel,2 200 cm3
Renault,Master,49 899 PLN,Dobrzyniewo Duże,Podlaskie,2018,438 551 km,Diesel,2 300 cm3
Opel,vivaro-e,245 998 PLN,Wrocław,Dolnośląskie,2023,6 km,2023,Elektryczny
Mercedes-Benz,Sprinter,105 780 PLN,Lublin,Lubelskie,2015,146 000 km,Diesel,2 200 cm3
MAN,"Iveco Daily KONTENER 8EP 4,14x2,21x2,20 KLIMA UAL DMC 3500KG KRAJOWY 6-BIEGÓW",73 900 PLN,Poręba,Śląskie,2016,223 271 km,Diesel,2 287 cm3
Citroën,Jumper,30 750 PLN,Gdańsk,Pomorskie,2014,192 900 km,Diesel,2 198 cm3
Opel,Combo Van,102 900 PLN,Warszawa,Mazowieckie,2022,1 km,Benzyna,1 199 cm3
Peugeot,Boxer,52 888 PLN,Gdańsk,Pomorskie,2015,170 000 km,Diesel,2 198 cm3
Volkswagen,Transporter,31 500 PLN,Buczkowice,Śląskie,2009,391 000 km,Diesel,1 896 cm3
Renault,Master,92 900 PLN,Gdańsk,Pomorskie,2018,140 000 km,Diesel,2 300 cm3
Peugeot,Partner,45 387 PLN,Warszawa,Mazowieckie,2017,178 300 km,Diesel,1 560 cm3
Fiat,Ducato,30 990 PLN,Miedziana Góra,Świętokrzyskie,2014,203 576 km,Diesel,2 287 cm3
Opel,COMBO,25 500 PLN,Sokołów Podlaski,Mazowieckie,2015,256 105 km,Diesel,1 248 cm3
Ford,transit connect,15 999 PLN,Stargard Szczeciński,Zachodniopomorskie,2011,151 000 km,Diesel,1 753 cm3
Peugeot,Boxer,79 827 PLN,Warszawa,Mazowieckie,2017,150 000 km,Diesel,1 997 cm3
Iveco,DAILY,80 000 PLN,Proszowice,Małopolskie,2022,36 600 km,Diesel,2 300 cm3
Renault,"Trafic *65900zł NETTO* 1,6 dCi/120KM",81 057 PLN,Goślinowo,Wielkopolskie,2019,88 000 km,Diesel,1 598 cm3
Ford,Transit,70 110 PLN,Tarnowo Podgórne,Wielkopolskie,2016,164 000 km,2016,Diesel
Fiat,Fiorino,92 250 PLN,Zielona Góra,Lubuskie,2023,2 km,Diesel,1 248 cm3
Toyota,Proace,187 821 PLN,Kraków,Małopolskie,2023,10 km,Diesel,1 997 cm3
Nissan,Townstar E,198 716 PLN,Warszawa,Mazowieckie,2023,1 km,2023,Elektryczny
Volkswagen,kamper Camper T6 LONG Mercus,183 270 PLN,Andrychów,Małopolskie,2019,119 000 km,Diesel,2 000 cm3
Fiat,Doblo Cargo SX,89 790 PLN,Sosnowiec,Śląskie,2022,2 km,Diesel,1 598 cm3
Citroën,Berlingo,16 900 PLN,Miszewo,Pomorskie,2009,215 000 km,Diesel,1 560 cm3
Ford,Transit,41 697 PLN,Tomaszów Mazowiecki,Łódzkie,2010,185 330 km,Diesel,2 402 cm3
Renault,Master,40 900 PLN,Ełk,Warmińsko-mazurskie,2012,314 000 km,Diesel,2 299 cm3
Fiat,Fiorino,44 900 PLN,Warszawa,Mazowieckie,2018,101 000 km,Diesel,1 248 cm3
Ford,E-Transit,327 549 PLN,Warszawa,Mazowieckie,2023,Elektryczny,Elektryczny,2023
Renault,trafic,26 900 PLN,Radom,Mazowieckie,2010,234 000 km,Diesel,1 998 cm3
Ford,Transit Courier Van 100KM Limited,101 475 PLN,Mysłowice,Śląskie,2023,1 km,Benzyna,998 cm3
Renault,MASTER NOWY PLANDEKA 10 PALET WEBASTO KLIMATYZACJA TEMPOMAT LEDY ASO GWARANCJA PRODUCENTA 170KM [ 940841 ],226 197 PLN,Wałbrzych,Dolnośląskie,2023,10 km,Diesel,2 300 cm3
Fiat,Ducato,6 700 PLN,Jarocin,Wielkopolskie,2005,367 555 km,2005,Diesel
Ford,Ranger Raptor,391 999 PLN,Warszawa,Mazowieckie,2023,2 999 cm3,2023,Benzyna
Mercedes-Benz,Sprinter,69 000 PLN,Łęczna,Lubelskie,2014,275 600 km,Diesel,2 143 cm3
Volkswagen,CADDY,21 900 PLN,Laskowo,Wielkopolskie,2014,164 819 km,Diesel,1 598 cm3
Citroën,JUMPER,59 901 PLN,Żuromin,Mazowieckie,2016,269 000 km,Diesel,2 000 cm3
Peugeot,Partner,55 227 PLN,Włocławek,Kujawsko-pomorskie,2018,130 463 km,Diesel,1 560 cm3
Ford,Transit Courier,98 400 PLN,Warszawa,Mazowieckie,2022,1 499 cm3,2022,Diesel
Volkswagen,CRAFTER=LED=FIRANKA+WINDA=4.35M,88 500 PLN,Kielce,Świętokrzyskie,2020,393 435 km,Diesel,2 000 cm3
Renault,TRAFIC,66 174 PLN,Przygodzice,Wielkopolskie,2019,71 000 km,Diesel,1 600 cm3
Fiat,ducato,109 347 PLN,Kalisz,Wielkopolskie,2020,137 000 km,Diesel,2 287 cm3
Renault,Master,67 900 PLN,Mrągowo,Warmińsko-mazurskie,2020,229 808 km,Diesel,2 299 cm3
Volkswagen,T6.1 autolaweta,273 675 PLN,Grudziądz,Kujawsko-pomorskie,2023,1 km,Diesel,1 998 cm3
Ford,Transit,98 400 PLN,Warszawa,Mazowieckie,2018,133 309 km,Diesel,2 000 cm3
Iveco,35C15 HDS  Kiper Wywrotka   IGŁA,99 000 PLN,Nowy Sącz,Małopolskie,Niski przebieg,2010,2 997 cm3,101 000 km
Iveco,Daily 35S16HV,159 777 PLN,Suchy Las,Wielkopolskie,2020,58 918 km,Diesel,2 287 cm3
Renault,Trafic,53 997 PLN,Żory,Śląskie,2017,199 000 km,Diesel,1 598 cm3
Fiat,Ducato,46 999 PLN,Jelenia Góra,Dolnośląskie,2016,211 000 km,2016,Diesel
Dacia,dokker,45 800 PLN,Mikołów,Śląskie,2018,140 258 km,Benzyna+LPG,1 598 cm3
Opel,vivaro,80 000 PLN,Bielany Wrocławskie,Dolnośląskie,2015,137 685 km,Diesel,1 598 cm3
Peugeot,Boxer,44 999 PLN,Ostrowiec Świętokrzyski,Świętokrzyskie,2012,191 000 km,Diesel,2 198 cm3
Mercedes-Benz,SPRINTER 319,141 327 PLN,Golęczewo,Wielkopolskie,2016,193 862 km,Diesel,2 987 cm3
Renault,Master,114 900 PLN,Margonin,Wielkopolskie,2020,8 960 km,Diesel,2 300 cm3
Citroën,JUMPER L1H1 130 KM Navi Klima Czujniki Tempomat,46 900 PLN,Rokietnica,Wielkopolskie,2019,117 500 km,Diesel,2 000 cm3
Iveco,Daily,38 900 PLN,Olsztyn,Warmińsko-mazurskie,1997,17 000 km,Diesel,2 800 cm3
MAN,tge,106 395 PLN,Tarnowo Podgórne,Wielkopolskie,2020,200 000 km,Diesel,1 986 cm3
Peugeot,boxer,75 000 PLN,Gdańsk,Pomorskie,2020,166 780 km,Diesel,2 179 cm3
Ford,Transit courier,36 777 PLN,Nieborowice,Śląskie,2020,16 300 km,Benzyna,998 cm3
Piaggio,PORTER NP6,174 414 PLN,Wrocław,Dolnośląskie,2023,1 499 cm3,2023,Benzyna+LPG
Mercedes-Benz,klasa-v V250 7G-Tronic,200 146 PLN,Wrocław,Dolnośląskie,2016,108 185 km,Diesel,2 143 cm3
Mercedes-Benz,"Sprinter 315, FABRYCZNIE NOWY! kontener z windą",259 900 PLN,Nowy Tomyśl,Wielkopolskie,2023,200 km,Diesel,1 950 cm3
Ford,Custom,82 500 PLN,Nowy Tomyśl,Wielkopolskie,2021,15 800 km,Diesel,1 995 cm3
Kontener AluVan 4300 x 2300 x 2300,,11 900 PLN,Mrągowo,Warmińsko-mazurskie,2017,84 000 km,2017,Diesel
Iveco,35C17 Kiper Wywrotka   IGŁA,87 500 PLN,Nowy Sącz,Małopolskie,2012,193 000 km,Diesel,2 997 cm3
Mercedes-Benz,Sprinter,209 961 PLN,Wrocław,Dolnośląskie,2023,4 km,Diesel,1 950 cm3
Iveco,Daily,338 127 PLN,Gdańsk,Pomorskie,2022,10 km,2022,Diesel
Renault,Master,69 900 PLN,Elbląg,Warmińsko-mazurskie,2016,198 000 km,Diesel,2 299 cm3
Volkswagen,Transporter,42 900 PLN,Mrągowo,Warmińsko-mazurskie,2014,356 775 km,Diesel,1 968 cm3
Volkswagen,Transporter T5,42 000 PLN,Hajnówka,Podlaskie,2012,306 000 km,Diesel,1 968 cm3
Ford,Trsnsit Laweta Pomoc Drogowa,54 000 PLN,Nowy Sącz,Małopolskie,2004,171 000 km,Diesel,1 998 cm3
Fiat,DUCATO Doca 7 osobowa  Kiper Wywrotka   IGŁA,65 900 PLN,Nowy Sącz,Małopolskie,2011,164 000 km,Diesel,2 999 cm3
Mercedes-Benz,Sprinter 513,65 900 PLN,Nisko,Podkarpackie,2013,350 000 km,Diesel,2 143 cm3
Renault,MASTER=BLIŹNIAK=PLANDEKA=4.20M,59 800 PLN,Kielce,Świętokrzyskie,2014,228 500 km,Diesel,2 300 cm3
Iveco,MAXI 35-140,62 900 PLN,Laskowo,Wielkopolskie,2017,186 540 km,Diesel,2 287 cm3
Renault,TRAFIC CHŁODNIA,119 925 PLN,Laskowo,Wielkopolskie,2020,13 126 km,Diesel,1 598 cm3
Iveco,"DAILY 35-150 * WYWROTKA 3,25 *STAN BDB",88 000 PLN,Nowy Sącz,Małopolskie,2016,219 000 km,Diesel,2 998 cm3
Renault,Kangoo,10 500 PLN,Kęty,Małopolskie,2013,240 053 km,Diesel,1 500 cm3
Mercedes-Benz,Sprinter 315,43 900 PLN,Nietążkowo,Wielkopolskie,2006,540 000 km,Diesel,2 148 cm3
Citroën,Jumpy Dangel 4x4,25 999 PLN,Mosina,Wielkopolskie,2010,299 000 km,Diesel,1 995 cm3
Fiat,Talento,72 900 PLN,Słupca,Wielkopolskie,2018,117 010 km,Diesel,1 598 cm3
Ford,Transit L4H3 Brygadówka,89 900 PLN,Wrocław,Dolnośląskie,2018,180 000 km,Diesel,1 989 cm3
Citroën,Jumpy,40 467 PLN,Łuków,Lubelskie,2014,309 000 km,Diesel,1 600 cm3
Fiat,PANDA VAN,46 600 PLN,Wilkowice,Wielkopolskie,2019,46 000 km,Benzyna+LPG,1 242 cm3
Volkswagen,Caddy Maxi,99 900 PLN,Siedlce,Mazowieckie,2019,129 000 km,Benzyna,1 395 cm3
Ford,Transit Westfalia,48 000 PLN,Zbąszyń,Wielkopolskie,1987,181 000 km,Benzyna+LPG,1 954 cm3
Citroën,jumper,79 827 PLN,Tychy,Śląskie,2016,120 000 km,Diesel,1 997 cm3
Peugeot,BOXER,61 377 PLN,Tychy,Śląskie,2016,249 000 km,Diesel,2 198 cm3
Peugeot,BOXER,94 587 PLN,Tychy,Śląskie,2018,123 400 km,Diesel,1 997 cm3
Mercedes-Benz,SPRINTER 315 FURGON CHŁODNIA 0*C KLIMATYZACJA TEMPOMAT MAŁY PRZEBIEG 150KM [ 451427 ],258 177 PLN,Wałbrzych,Dolnośląskie,2022,64 400 km,Diesel,2 000 cm3
Mercedes-Benz,SPRINTER 315 FURGON CHŁODNIA 0*C KLIMATYZACJA TEMPOMAT MAŁY PRZEBIEG 150KM [ 451427 ],258 177 PLN,Wałbrzych,Dolnośląskie,2022,64 400 km,Diesel,2 000 cm3
Peugeot,BOXER,73 185 PLN,Tychy,Śląskie,2017,153 740 km,Diesel,1 997 cm3
Fiat,Ducato,60 885 PLN,Rakoniewice,Wielkopolskie,2016,811 000 km,Diesel,2 999 cm3
Iveco,Daily 35S,26 900 PLN,Kolno,Podlaskie,2012,470 000 km,Diesel,2 998 cm3
Iveco,Daily,29 500 PLN,Michałowice,Mazowieckie,2012,312 000 km,Diesel,2 287 cm3
Renault,Express,19 900 PLN,Ostrów Wielkopolski,Wielkopolskie,2021,13 699 km,Benzyna,1 332 cm3
Fiat,DUCATO,62 900 PLN,Piotrków Kujawski,Kujawsko-pomorskie,2015,290 000 km,Diesel,2 300 cm3
Citroën,"Jumper L4H3 MAXI, gwarancja, klima, tempomat",108 117 PLN,Suchy Las,Wielkopolskie,2019,129 510 km,Diesel,2 000 cm3
Citroën,"Jumper L2H2, X 2017, BRYGADÓWKA, 7 MIEJSC, DOKA, gwarancja, klima",95 817 PLN,Suchy Las,Wielkopolskie,2017,140 480 km,Diesel,2 000 cm3
Renault,Master KONTENER gwarancja nawigacja klima tempomat,117 957 PLN,Suchy Las,Wielkopolskie,2019,73 880 km,Diesel,2 300 cm3
Citroën,"Jumper L3H2, gwarancja, nawigacja, klima, tempomat",114 267 PLN,Suchy Las,Wielkopolskie,2020,111 000 km,Diesel,2 200 cm3
Peugeot,Boxer L4H3 MAXI gwarancja klima tempomat,108 117 PLN,Suchy Las,Wielkopolskie,2019,129 510 km,Diesel,2 000 cm3
Renault,Trafic,20 500 PLN,Kęty,Małopolskie,2013,255 683 km,Diesel,1 998 cm3
