Name,Model,Price,City,Voivodeship,Production Year,Mileage,Engine Type,Engine Capacity
Suzuki,VZ,18 490 PLN,Lubiszewo,Pomorskie,Niski przebieg,2003,800 cm3,66 896 km
Rewaco RF1,,55 000 PLN,Lubieszyn,Zachodniopomorskie,2001,8 000 km,Benzyna,1 192 cm3
Zipp,,7 798 PLN,Jaworzno,Śląskie,2022,1 km,Benzyna,125 cm3
KTM,Duke,16 500 PLN,Owczary,Małopolskie,2015,10 000 km,Benzyna,400 cm3
Yamaha,Drag Star,21 999 PLN,Wrocław,Dolnośląskie,Niski przebieg,2000,1 066 cm3,37 100 km
Yamaha,XVS,27 000 PLN,Nozdrzec,Podkarpackie,Niski przebieg,2009,1 100 cm3,14 630 km
CF Moto,,38 499 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,500 cm3
Victory,,46 000 PLN,Jarosław,Podkarpackie,2013,2 643 km,Benzyna,1 731 cm3
KTM,LC,13 900 PLN,Góralice,Zachodniopomorskie,2007,18 450 km,Benzyna,625 cm3
CF Moto,C-Force,35 900 PLN,Tarnowskie Góry,Śląskie,2022,1 km,Benzyna,580 cm3
Adly AT,,11 950 PLN,Krapkowice,Opolskie,2011,8 200 km,Benzyna,249 cm3
Yamaha,MT,19 500 PLN,Zambrów,Podlaskie,2021,9 257 km,Benzyna,125 cm3
BMW,GS,15 000 PLN,Tuchom,Pomorskie,Niski przebieg,2000,1 150 cm3,83 000 km
Yamaha,MT,29 500 PLN,Gliwice,Śląskie,2007,38 000 km,Benzyna,1 700 cm3
CF Moto,,35 899 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,600 cm3
CF Moto,C-Force,51 500 PLN,Pradła,Śląskie,2022,1 km,Benzyna,800 cm3
Harley-Davidson,Dyna Street Bob,36 900 PLN,Ostrów Wielkopolski,Wielkopolskie,Niski przebieg,2012,1 585 cm3,20 650 km
Honda,VT,8 500 PLN,Bielsko-Biała,Śląskie,1989,23 000 km,Benzyna,490 cm3
Kawasaki,Z,48 900 PLN,Masłowo,Wielkopolskie,2018,52 348 km,Benzyna,1 043 cm3
KTM,Duke,13 999 PLN,Niepołomice,Małopolskie,2016,24 000 km,Benzyna,125 cm3
Yamaha,FZS,10 800 PLN,Jastrzębie-Zdrój,Śląskie,2004,58 000 km,2004,Benzyna
Honda,CBR,20 500 PLN,Oborniki,Wielkopolskie,Niski przebieg,2002,954 cm3,34 500 km
Honda,CBF,16 800 PLN,Lubartów,Lubelskie,2005,13 000 km,Benzyna,600 cm3
Suzuki,RV,18 000 PLN,Grodzisk Mazowiecki,Mazowieckie,2018,1 550 km,Benzyna,199 cm3
Junak,,4 999 PLN,Rzeszów,Podkarpackie,Niski przebieg,2012,Benzyna,750 km
Husqvarna,TC,14 900 PLN,Siemiatycze,Podlaskie,2016,10 km,Benzyna,85 cm3
Yamaha,Grizzly,39 900 PLN,Siemiatycze,Podlaskie,2014,5 200 km,Benzyna,550 cm3
Harley-Davidson,V-Rod Night Rod,26 500 EUR,Klępie Dolne,Świętokrzyskie,Niski przebieg,2006,1 130 cm3,9 000 km
Yamaha,XVS,11 500 PLN,Barlinek,Zachodniopomorskie,1999,30 000 km,Benzyna,1 063 cm3
Harley-Davidson,Softail Heritage Classic,54 000 PLN,Nowe Grobice,Mazowieckie,Niski przebieg,2013,1 690 cm3,12 030 km
Beta RR,,16 500 PLN,Chełmno,Kujawsko-pomorskie,2014,5 646 km,2014,Benzyna
Suzuki,GS,4 300 PLN,Solniczki,Podlaskie,2005,27 458 km,Benzyna,500 cm3
Yamaha,MT,20 900 PLN,Wrocław,Dolnośląskie,2018,11 580 km,Benzyna,321 cm3
BMW,F,76 710 PLN,Wrocław,Dolnośląskie,2023,853 cm3,2023,Benzyna
BMW,K,143 382 PLN,Wrocław,Dolnośląskie,2023,1 649 cm3,2023,Benzyna
BMW,K,147 122 PLN,Wrocław,Dolnośląskie,2023,1 649 cm3,2023,Benzyna
Harley-Davidson,Touring Road King,58 900 PLN,Włocławek,Kujawsko-pomorskie,Niski przebieg,2013,Benzyna,16 574 km
Yamaha,X-max,16 500 PLN,Bielsko-Biała,Śląskie,2018,8 000 km,Benzyna,125 cm3
BMW,,23 000 PLN,Kraków,Małopolskie,Niski przebieg,2003,1 200 cm3,37 000 km
Suzuki,Burgman,6 900 PLN,Łódź,Łódzkie,2004,53 874 km,Benzyna,650 cm3
Romet,RCR,11 500 PLN,Kielce,Świętokrzyskie,2019,416 km,Benzyna,125 cm3
KTM,Super Duke,50 000 PLN,Toruń,Kujawsko-pomorskie,2017,25 178 km,Benzyna,1 301 cm3
Harley-Davidson,Touring Street Glide,39 500 PLN,Legionowo,Mazowieckie,Niski przebieg,2007,1 584 cm3,40 000 km
BMW,R,126 782 PLN,Wrocław,Dolnośląskie,2023,1 254 cm3,2023,Benzyna
BMW,F,75 280 PLN,Wrocław,Dolnośląskie,2023,853 cm3,2023,Benzyna
BMW,G,29 400 PLN,Wrocław,Dolnośląskie,2023,313 cm3,2023,Benzyna
BMW,G,25 500 PLN,Wrocław,Dolnośląskie,2023,313 cm3,2023,Benzyna
BMW,R,123 162 PLN,Wrocław,Dolnośląskie,2023,1 254 cm3,2023,Benzyna
BMW,R,125 012 PLN,Wrocław,Dolnośląskie,2023,1 254 cm3,2023,Benzyna
Ducati,696,18 000 PLN,Warszawa,Mazowieckie,Niski przebieg,2014,696 cm3,15 200 km
BMW,R,114 900 PLN,Długołęka,Dolnośląskie,2021,6 135 km,Benzyna,1 802 cm3
Yamaha,MT,19 990 PLN,Jelenia Góra,Dolnośląskie,2021,10 364 km,2021,Benzyna
BMW,R,157 730 PLN,Długołęka,Dolnośląskie,2023,1 km,Benzyna,1 800 cm3
BMW,R,83 963 PLN,Wrocław,Dolnośląskie,2023,1 254 cm3,2023,Benzyna
BMW,GS,67 740 PLN,Wrocław,Dolnośląskie,2017,41 939 km,Benzyna,1 170 cm3
BMW,GS,29 002 PLN,Wrocław,Dolnośląskie,2022,313 cm3,2022,Benzyna
Kawasaki,Vulcan,33 900 PLN,Poznań,Wielkopolskie,Niski przebieg,2012,1 700 cm3,26 500 km
Polaris,RZR,73 800 PLN,Kraków,Małopolskie,2021,1 000 km,Benzyna,1 000 cm3
BMW,R,115 900 PLN,Swadzim,Wielkopolskie,2022,1 254 cm3,2022,Benzyna
CF Moto,,59 789 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,1 000 cm3
ODES Patchcross,,45 990 PLN,Dąbrowa Górnicza,Śląskie,2023,1 km,Benzyna,800 cm3
BMW,RT,119 000 PLN,Długołęka,Dolnośląskie,2023,363 km,Benzyna,1 254 cm3
BMW,R,130 000 PLN,Katowice,Śląskie,2021,6 000 km,Benzyna,1 802 cm3
Yamaha,XJ,15 000 PLN,Poznań,Wielkopolskie,Niski przebieg,2009,600 cm3,32 688 km
Harley-Davidson,Softail Standard,60 000 PLN,Sosnowiec,Śląskie,2020,2 400 km,Benzyna,1 750 cm3
CF Moto,,61 899 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,1 000 cm3
ODES RM,,45 990 PLN,Dąbrowa Górnicza,Śląskie,2021,1 km,Benzyna,1 000 cm3
Suzuki,Intruder,27 000 PLN,Bukowiec,Lubuskie,2011,24 000 km,Benzyna,805 cm3
Daelim VS,,5 400 PLN,Pawłów,Świętokrzyskie,1997,39 412 km,Benzyna,124 cm3
Harley-Davidson,Softail Fat Boy,69 900 PLN,Jelenia Góra,Dolnośląskie,Niski przebieg,2016,1 690 cm3,3 850 km
Yamaha,R1,12 000 PLN,Trzciel,Lubuskie,Niski przebieg,2001,998 cm3,56 304 km
Honda,NSS,12 900 PLN,Posiadały,Mazowieckie,2017,8 178 km,Benzyna,125 cm3
BMW,R,135 750 PLN,Wrocław,Dolnośląskie,2023,1 802 cm3,2023,Benzyna
Yamaha,XVZ,29 000 PLN,Katowice,Śląskie,1996,106 000 km,Benzyna,1 300 cm3
BMW,G,20 910 PLN,Swadzim,Wielkopolskie,2022,313 cm3,2022,Benzyna
Can-Am,Renegade,115 000 PLN,Tarnów,Małopolskie,2022,1 km,Benzyna,1 000 cm3
Moto Morini,,39 900 PLN,Mikołów,Śląskie,2023,1 km,Benzyna,649 cm3
CF Moto,ZForce,87 500 PLN,Pradła,Śląskie,2022,1 km,Benzyna,1 000 cm3
Kawasaki,Versys-X 300,20 900 PLN,Gliwice,Śląskie,2019,17 350 km,Benzyna,300 cm3
CF Moto,ZForce,89 900 PLN,Tarnowskie Góry,Śląskie,2023,1 km,Benzyna,963 cm3
CF Moto,C-Force,62 900 PLN,Tarnowskie Góry,Śląskie,2022,1 km,Benzyna,963 cm3
Ducati,Sport Classic,53 500 PLN,Banino,Pomorskie,2021,7 435 km,Benzyna,937 cm3
BMW,GS,33 000 PLN,Kobyłka,Mazowieckie,Niski przebieg,2013,798 cm3,21 110 km
CF Moto,,42 899 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,600 cm3
Suzuki,SV,24 900 PLN,Radom,Mazowieckie,2021,8 200 km,Benzyna,645 cm3
Yamaha,Drag Star,23 500 PLN,Pobiedziska,Wielkopolskie,Niski przebieg,2003,1 100 cm3,39 518 km
Indian,Chieftain,79 900 PLN,Września,Wielkopolskie,2018,21 000 km,Benzyna,1 800 cm3
CF Moto,,29 900 PLN,Tarnowskie Góry,Śląskie,2022,1 km,Benzyna,693 cm3
Honda,Varadero,11 400 PLN,Tarnów,Małopolskie,2009,26 000 km,Benzyna,125 cm3
BMW,R,46 500 PLN,Brwinów,Mazowieckie,Niski przebieg,2004,1 200 cm3,26 000 km
Honda,XL,11 000 PLN,Świecie,Kujawsko-pomorskie,1984,16 321 km,Benzyna,589 cm3
Harley-Davidson,Touring Street Glide,81 000 PLN,Tarnów,Małopolskie,Niski przebieg,2014,1 690 cm3,6 100 km
BMW,Adventure,39 500 PLN,Żukowo,Pomorskie,2013,81 729 km,Benzyna,798 cm3
BMW,GS,106 000 PLN,Wrocław,Dolnośląskie,2021,1 540 km,Benzyna,1 254 cm3
Daelim S2,,5 500 PLN,Gorzewo,Mazowieckie,2009,40 000 km,Benzyna,125 cm3
Yamaha,Neos,16 999 PLN,Kłodzko,Dolnośląskie,2022,Elektryczny,Elektryczny,2022
BMW,F,22 900 PLN,Ostrowite,Wielkopolskie,Niski przebieg,2013,798 cm3,64 000 km
Yamaha,YZ,42 500 PLN,Kłodzko,Dolnośląskie,2022,250 cm3,2022,Benzyna
Yamaha,XTZ,63 000 PLN,Kłodzko,Dolnośląskie,2023,690 cm3,2023,Benzyna
Yamaha,MT,67 700 PLN,Kłodzko,Dolnośląskie,2022,1 km,Benzyna,890 cm3
Yamaha,YZ,40 300 PLN,Kłodzko,Dolnośląskie,2022,1 km,Benzyna,450 cm3
Honda,CBF,17 500 PLN,Łomianki,Mazowieckie,Niski przebieg,2010,599 cm3,85 000 km
Harley-Davidson,Softail,24 500 PLN,Ostrów Wielkopolski,Wielkopolskie,Niski przebieg,2006,1 450 cm3,81 000 km
Harley-Davidson,FLHTCU Ultra,30 135 PLN,Ostrów Wielkopolski,Wielkopolskie,Niski przebieg,2005,1 450 cm3,71 000 km
Romet,,6 500 PLN,Dobiegniew,Lubuskie,2020,2 396 km,Benzyna,124 cm3
Honda,CBR,13 999 PLN,Chorzele,Mazowieckie,Niski przebieg,2003,954 cm3,65 000 km
CF Moto,,34 489 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,600 cm3
BMW,K,59 500 PLN,Wrocław,Dolnośląskie,2014,78 000 km,Benzyna,1 649 cm3
BMW,XR,98 500 PLN,Brodnica,Kujawsko-pomorskie,2023,4 500 km,Benzyna,999 cm3
BMW,GS,99 000 PLN,Długołęka,Dolnośląskie,2022,1 000 km,Benzyna,1 250 cm3
BMW,K,10 800 PLN,Ogrodzieniec,Śląskie,1994,150 000 km,Benzyna,740 cm3
Kymco,Downtown,18 500 PLN,Mielec,Podkarpackie,2021,3 570 km,Benzyna,125 cm3
Yamaha,FJR,30 000 PLN,Łódź,Łódzkie,Niski przebieg,2009,1 298 cm3,41 600 km
BMW,R,58 000 PLN,Wrocław,Dolnośląskie,1971,85 107 km,Benzyna,749 cm3
Harley-Davidson,Softail,115 900 PLN,Katowice,Śląskie,2021,350 km,Benzyna,1 868 cm3
CF Moto,,34 900 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,500 cm3
CF Moto,C-Force,69 000 PLN,Słupia pod Kępnem,Wielkopolskie,2022,1 km,Benzyna,963 cm3
BMW,K,57 500 PLN,Wrocław,Dolnośląskie,2012,38 800 km,Benzyna,1 600 cm3
CF Moto,,33 900 PLN,Tarnowskie Góry,Śląskie,2023,1 km,Benzyna,649 cm3
Yamaha,Drag Star,23 900 PLN,Pobiedziska,Wielkopolskie,Niski przebieg,2004,1 100 cm3,12 702 km
BMW,S,105 974 PLN,Wrocław,Dolnośląskie,2023,999 cm3,2023,Benzyna
BMW,S,88 314 PLN,Wrocław,Dolnośląskie,2023,999 cm3,2023,Benzyna
BMW,R,113 830 PLN,Wrocław,Dolnośląskie,2023,1 254 cm3,2023,Benzyna
BMW,R,86 770 PLN,Wrocław,Dolnośląskie,2023,1 254 cm3,2023,Benzyna
BMW,R,119 142 PLN,Wrocław,Dolnośląskie,2023,1 254 cm3,2023,Benzyna
BMW,F,81 500 PLN,Wrocław,Dolnośląskie,2023,853 cm3,2023,Benzyna
BMW,R,129 152 PLN,Wrocław,Dolnośląskie,2023,1 254 cm3,2023,Benzyna
BMW,C1,44 340 PLN,Wrocław,Dolnośląskie,2023,350 cm3,2023,Benzyna
BMW,R,115 522 PLN,Wrocław,Dolnośląskie,2023,1 254 cm3,2023,Benzyna
BMW,F,70 740 PLN,Wrocław,Dolnośląskie,2023,895 cm3,2023,Benzyna
CF Moto,C-Force,62 800 PLN,Pradła,Śląskie,2022,1 km,Benzyna,1 000 cm3
Suzuki,GSX-R,28 000 PLN,Katowice,Śląskie,2016,15 000 km,Benzyna,600 cm3
Yamaha,Tracer,79 900 PLN,Kłodzko,Dolnośląskie,2023,900 cm3,2023,Benzyna
Honda,VTX,30 900 PLN,Chełmno,Kujawsko-pomorskie,2003,46 800 km,Benzyna,1 800 cm3
Harley-Davidson,Softail Breakout,85 000 PLN,Wieliczka,Małopolskie,Niski przebieg,2015,1 700 cm3,21 000 km
BMW,R,110 900 PLN,Łódź,Łódzkie,2021,3 500 km,Benzyna,1 800 cm3
CF Moto,,40 899 PLN,Chotomów,Mazowieckie,2022,1 km,Benzyna,600 cm3
Honda,SH,5 800 PLN,Pomlewo,Pomorskie,Niski przebieg,2010,125 cm3,11 000 km
Moto Guzzi V9,,39 900 PLN,Przedbórz,Łódzkie,2019,564 km,2019,Benzyna
Niu NQI,,10 500 PLN,Tarnów,Małopolskie,2023,1 km,2023,Elektryczny
Super Soco TC MAX,,19 900 PLN,Tarnów,Małopolskie,2023,1 km,2023,Elektryczny
Motocykl,,14 900 PLN,Tarnów,Małopolskie,2022,1 km,2022,Elektryczny
iamelectric ARIEL,,29 999 PLN,Tarnów,Małopolskie,2023,1 km,2023,Elektryczny
Harley-Davidson,Tri Glide,205 000 PLN,Chełmno,Kujawsko-pomorskie,2018,20 156 km,Benzyna,1 746 cm3
Honda,Varadero,12 900 PLN,Wiązownica,Podkarpackie,2006,27 000 km,Benzyna,125 cm3
Triumph,Tiger,62 800 PLN,Wrocław,Dolnośląskie,2023,2 km,Benzyna,888 cm3
VELEX TRIP,,10 900 PLN,Częstochowa,Śląskie,2023,100 km,2023,Elektryczny
BMW,GS,30 900 PLN,Rogoźno,Wielkopolskie,Niski przebieg,2016,798 cm3,19 591 km
BMW,S,98 500 PLN,Brodnica,Kujawsko-pomorskie,2023,4 500 km,Benzyna,999 cm3
Suzuki,Bandit,12 500 PLN,Stryków,Łódzkie,Niski przebieg,2005,656 cm3,44 396 km
KTM,SXF,24 500 PLN,Piekoszów,Świętokrzyskie,2018,131 km,Benzyna,250 cm3
Can-Am,Outlander,87 000 PLN,Tarnów,Małopolskie,2022,1 km,Benzyna,1 000 cm3
Can-Am,Maverick,184 990 PLN,Tarnów,Małopolskie,2023,1 km,Benzyna,903 cm3
Can-Am,Outlander Max,109 900 PLN,Tarnów,Małopolskie,2023,1 km,Benzyna,1 000 cm3
Can-Am,Outlander,98 500 PLN,Tarnów,Małopolskie,2023,1 km,Benzyna,1 000 cm3
Harley-Davidson,Sportster,73 800 PLN,Zabrze,Śląskie,2022,3 700 km,Benzyna,1 252 cm3
BMW,GS,46 900 PLN,Olszyna,Dolnośląskie,2017,34 000 km,Benzyna,798 cm3
Suzuki,Bandit,21 500 PLN,Tłuchowo,Kujawsko-pomorskie,Niski przebieg,2011,1 250 cm3,40 000 km
Suzuki,DL,27 900 PLN,Pabianice,Łódzkie,Niski przebieg,2013,645 cm3,600 km
Ducati,Monster,20 500 PLN,Warszawa,Mazowieckie,Niski przebieg,2002,916 cm3,43 474 km
Ducati,Monster,22 500 PLN,Warszawa,Mazowieckie,Niski przebieg,2006,800 cm3,39 712 km
Harley-Davidson,Softail Heritage Classic,57 000 PLN,Radzyny,Wielkopolskie,Niski przebieg,2005,1 449 cm3,33 891 km
Harley-Davidson,Touring Road King,33 900 PLN,Kośmidry,Śląskie,2008,52 800 km,Benzyna,1 584 cm3
Harley-Davidson,Dyna Fat Bob,34 500 PLN,Ostróda,Warmińsko-mazurskie,Niski przebieg,2009,1 584 cm3,39 600 km
KTM,Adventure,71 520 PLN,Lublin,Lubelskie,2023,1 km,Benzyna,890 cm3
Kawasaki,Z 900 RS,45 700 PLN,Błonie,Mazowieckie,Niski przebieg,2017,948 cm3,7 210 km
Surron Light Bee,,22 410 PLN,Tarnów,Małopolskie,2023,1 km,2023,Elektryczny
Piaggio,Liberty,2 952 PLN,Lubomierz,Dolnośląskie,Niski przebieg,2015,50 cm3,30 122 km
Yamaha,Tracer,44 500 PLN,Warszawa,Mazowieckie,2023,1 km,Benzyna,700 cm3
BMW,F,29 900 PLN,Przecław,Zachodniopomorskie,2017,19 500 km,Benzyna,798 cm3
Kymco,Like,8 300 PLN,Baniocha,Mazowieckie,2017,16 km,Benzyna,50 cm3
Kawasaki,Z 900,29 900 PLN,Police,Zachodniopomorskie,2019,3 999 km,Benzyna,948 cm3
Harley-Davidson,Softail Low Rider,74 500 PLN,Gdynia,Pomorskie,2020,10 500 km,Benzyna,1 868 cm3
Can-Am,Maverick,159 900 PLN,Radom,Mazowieckie,2020,2 010 km,Benzyna,900 cm3
Kawasaki,Versys 1000,56 350 PLN,Katowice,Śląskie,2021,5 050 km,Benzyna,1 000 cm3
Honda,Shadow,17 900 PLN,Dąbrowa Górnicza,Śląskie,2000,17 000 km,Benzyna,125 cm3
Harley-Davidson,Dyna Street Bob,39 900 PLN,Gdańsk,Pomorskie,Niski przebieg,2011,1 585 cm3,14 584 km
Suzuki,Intruder,18 600 PLN,Łódź,Łódzkie,2001,34 000 km,Benzyna,1 500 cm3
BMW,C1,31 365 PLN,Szczecin,Zachodniopomorskie,2020,5 300 km,Benzyna,350 cm3
BMW,RT,55 900 PLN,Grodzisk Mazowiecki,Mazowieckie,2017,48 000 km,Benzyna,1 170 cm3
Honda,Shadow,12 700 PLN,Grójec,Mazowieckie,1997,61 850 km,Benzyna,583 cm3
iamelectric Swift,,15 499 PLN,Domaszczyn,Dolnośląskie,2022,1 km,2022,Elektryczny
Inny,iamelectric,14 999 PLN,Domaszczyn,Dolnośląskie,2022,1 km,2022,Elektryczny
Ducati,1199 Panigale,49 999 PLN,Warszawa,Mazowieckie,2012,17 800 km,2012,Benzyna
Barton,,6 299 PLN,Ruda Śląska,Śląskie,2022,1 km,2022,Elektryczny
Linhai ATV,,37 500 PLN,Karkosy,Łódzkie,2022,1 km,Benzyna,500 cm3
Ducati,SuperSport,76 900 PLN,Piaseczno,Mazowieckie,2022,1 km,Benzyna,937 cm3
Ducati,Panigale V4S,149 900 PLN,Piaseczno,Mazowieckie,2022,1 km,Benzyna,1 103 cm3
Ducati,Diavel,122 900 PLN,Piaseczno,Mazowieckie,2022,1 km,Benzyna,1 262 cm3
Ducati,Streetfighter V2,84 900 PLN,Piaseczno,Mazowieckie,2022,1 km,Benzyna,955 cm3
BMW,,35 000 PLN,Stryszawa,Małopolskie,2020,392 km,Benzyna,350 cm3
Junak,,5 799 PLN,Ruda Śląska,Śląskie,2021,1 km,Benzyna,50 cm3
Can-Am,Spyder,63 500 PLN,Białystok,Podlaskie,Niski przebieg,2014,1 330 cm3,17 800 km
Harley-Davidson,Pan America,69 999 PLN,Gdańsk,Pomorskie,2021,18 900 km,Benzyna,1 250 cm3
Yamaha,R125,14 900 PLN,Czarna Sędziszowska,Podkarpackie,2018,12 156 km,Benzyna,125 cm3
Honda,CB,34 600 PLN,Świdnica,Dolnośląskie,2020,11 320 km,Benzyna,649 cm3
MV AGUSTA,F3,103 800 PLN,Warszawa,Mazowieckie,2023,798 cm3,2023,Benzyna
Junak,125,10 299 PLN,Ruda Śląska,Śląskie,2022,1 km,Benzyna,125 cm3
Kawasaki,Ninja,25 900 PLN,Konstancin-Jeziorna,Mazowieckie,2019,14 500 km,Benzyna,399 cm3
Benelli,IMPERIALE 400,17 990 PLN,Toruń,Kujawsko-pomorskie,2021,1 km,Benzyna,400 cm3
Suzuki,Burgman,2 800 PLN,Krotoszyn,Wielkopolskie,2006,35 167 km,Benzyna,400 cm3
Junak,Vintage,12 500 PLN,Milanówek,Mazowieckie,2019,2 382 km,Benzyna,125 cm3
Inny,XMOTOS,3 999 PLN,Łęczyca,Łódzkie,2022,1 km,Benzyna,125 cm3
Honda,CBR,29 900 PLN,Lutoryż,Podkarpackie,2007,31 206 km,Benzyna,998 cm3
FK Motors FK-12TA,,14 100 PLN,Nochowo,Wielkopolskie,2022,5 km,Benzyna,125 cm3
Suzuki,,13 400 PLN,Częstochowa,Śląskie,2022,1 km,Benzyna,125 cm3
Polaris,Scrambler,75 000 PLN,Daleszewo,Zachodniopomorskie,2020,2 500 km,Benzyna,1 000 cm3
Kymco,Agility,9 200 PLN,Marki,Mazowieckie,2022,1 km,Benzyna,50 cm3
Suzuki,GSX 1000,29 900 PLN,Radziejów,Kujawsko-pomorskie,2016,51 000 km,Benzyna,1 000 cm3
Honda,CB,15 500 PLN,Rzeszów,Podkarpackie,2020,11 706 km,Benzyna,125 cm3
Inny,KAYO,6 399 PLN,Rzeszów,Podkarpackie,2022,1 km,Benzyna,140 cm3
Ducati,,96 900 PLN,Piaseczno,Mazowieckie,2022,1 km,Benzyna,955 cm3
Honda,VT,21 500 PLN,Starogard Gdański,Pomorskie,2005,25 477 km,Benzyna,750 cm3
Honda,CMX,48 400 PLN,Poznań,Wielkopolskie,2023,1 km,Benzyna,1 100 cm3
BMW,GS,130 280 PLN,Długołęka,Dolnośląskie,2023,1 km,Benzyna,1 254 cm3
Piaggio,SKR,2 450 PLN,Grodziec,Wielkopolskie,1998,15 465 km,Benzyna,124 cm3
Kawasaki,Ninja,28 900 PLN,Konstancin-Jeziorna,Mazowieckie,2020,440 km,Benzyna,399 cm3
Yamaha,Midnight Star,28 900 PLN,Pilchowice,Śląskie,2006,135 251 km,Benzyna,1 900 cm3
Ducati,Scrambler,44 900 PLN,Poznań,Wielkopolskie,2019,7 970 km,Benzyna,803 cm3
CF Moto,C-Force,41 900 PLN,Mielec,Podkarpackie,2022,1 km,Benzyna,580 cm3
BMW,R,35 999 PLN,Częstochowa,Śląskie,2016,60 000 km,Benzyna,1 200 cm3
Kawasaki,Ninja,18 900 PLN,Konstancin-Jeziorna,Mazowieckie,2020,15 000 km,Benzyna,399 cm3
Harley-Davidson,Touring Street Glide,79 000 PLN,Raszyn,Mazowieckie,2019,8 551 km,Benzyna,1 868 cm3
TGB Blade,,68 990 PLN,Mielec,Podkarpackie,2023,1 km,Benzyna,997 cm3
CF Moto,C-Force,35 900 PLN,Mielec,Podkarpackie,2022,1 km,Benzyna,580 cm3
Indian,Scout,53 900 PLN,Poznań,Wielkopolskie,2017,14 616 km,Benzyna,1 133 cm3
Kawasaki,Ninja,26 900 PLN,Konstancin-Jeziorna,Mazowieckie,2019,10 800 km,Benzyna,399 cm3
BMW,R,24 800 PLN,Stanisławów Nowy,Łódzkie,Niski przebieg,2006,1 170 cm3,59 800 km
Suzuki,Burgman,9 900 PLN,Przasnysz,Mazowieckie,2008,48 737 km,Benzyna,400 cm3
X-Moto,,4 999 PLN,Mielec,Podkarpackie,2021,1 km,Benzyna,125 cm3
KTM,SX,44 115 PLN,Warszawa,Mazowieckie,2022,125 cm3,2022,Benzyna
KTM,Freeride,57 715 PLN,Warszawa,Mazowieckie,2023,Elektryczny,Elektryczny,2023
KTM,Adventure,31 680 PLN,Warszawa,Mazowieckie,2023,390 cm3,2023,Benzyna
KTM,EXC,46 400 PLN,Warszawa,Mazowieckie,2022,1 km,Benzyna,300 cm3
KTM,Enduro,45 500 PLN,Warszawa,Mazowieckie,2022,13 km,Benzyna,250 cm3
Harley-Davidson,Softail V-Rod,29 900 PLN,Mińsk Mazowiecki,Mazowieckie,Niski przebieg,2008,1 250 cm3,26 731 km
Yamaha,XV,5 990 PLN,Burzenin,Łódzkie,1990,60 000 km,Benzyna,531 cm3
Peugeot,Metropolis,45 990 PLN,Poznań,Wielkopolskie,2023,399 cm3,2023,Benzyna
Kawasaki,Ninja,25 999 PLN,Warszawa,Mazowieckie,2020,4 971 km,Benzyna,650 cm3
Benyco,,18 999 PLN,Dulowa,Małopolskie,2022,1 km,Benzyna,300 cm3
Motocykl,,3 499 PLN,Rybnik,Śląskie,2021,1 km,2021,Elektryczny
MV AGUSTA,F3,103 800 PLN,Warszawa,Mazowieckie,2023,798 cm3,2023,Benzyna
Kawasaki,Z,32 900 PLN,Poznań,Wielkopolskie,2022,1 km,Benzyna,399 cm3
Benelli,Leoncino,17 500 PLN,Dziekanów Nowy,Mazowieckie,2021,1 km,Benzyna,249 cm3
Honda,CB,39 500 PLN,Zielona Góra,Lubuskie,2023,5 km,Benzyna,650 cm3
Honda,CMX,33 300 PLN,Poznań,Wielkopolskie,2023,1 km,Benzyna,500 cm3
Kawasaki,Z,22 900 PLN,Wronki,Wielkopolskie,2010,21 696 km,Benzyna,1 000 cm3
Honda,PCX,14 900 PLN,Rzeszów,Podkarpackie,2021,1 km,Benzyna,125 cm3
Kawasaki,Z,17 900 PLN,Konstancin-Jeziorna,Mazowieckie,2020,5 229 km,Benzyna,125 cm3
Honda,NSS,54 700 PLN,Zielona Góra,Lubuskie,2023,5 km,Benzyna,750 cm3
Honda,CBR,36 900 PLN,Konstancin-Jeziorna,Mazowieckie,2022,2 100 km,Benzyna,650 cm3
Honda,CRF,77 900 PLN,Zielona Góra,Lubuskie,2022,5 km,Benzyna,1 100 cm3
Honda,C,18 000 PLN,Zielona Góra,Lubuskie,2023,5 km,Benzyna,125 cm3
Honda,CRF,27 300 PLN,Zielona Góra,Lubuskie,2023,5 km,Benzyna,300 cm3
Honda,CRF,14 400 PLN,Zielona Góra,Lubuskie,2022,5 km,Benzyna,125 cm3
Yamaha,FZ,15 500 PLN,Tarnów,Małopolskie,2007,44 942 km,Benzyna,600 cm3
Yamaha,Majesty,6 800 PLN,Łaskarzew,Mazowieckie,Niski przebieg,2005,Benzyna,39 818 km
Suzuki,V-STROM,66 900 PLN,Świlcza,Podkarpackie,2022,1 037 cm3,2022,Benzyna
Yamaha,FZS,11 900 PLN,Rumia,Pomorskie,2002,51 365 km,Benzyna,1 000 cm3
KTM,,66 000 PLN,Łódź,Łódzkie,2023,1 km,Benzyna,890 cm3
Honda,CB,33 300 PLN,Częstochowa,Śląskie,2023,2 km,Benzyna,500 cm3
